,temp=0.01,temp=2.8664285714285715,temp=5.722857142857143,temp=8.579285714285716,temp=11.435714285714287,temp=14.292142857142858,temp=17.148571428571433,temp=20.005000000000003,temp=22.861428571428576,temp=25.71785714285715,temp=28.57428571428572,temp=31.43071428571429,temp=34.28714285714286,temp=37.143571428571434,temp=40.0
0,0.25,1.0,0.5,0.0,0.25,0.0,0.0,0.125,0.375,0.125,0.375,0.0,0.25,0.0,0.125
1,0.375,1.0,0.625,0.125,0.125,0.125,0.125,0.25,0.25,0.25,0.5,0.125,0.375,0.125,0.25
2,0.25,0.875,0.5,0.0,0.0,0.0,0.0,0.125,0.125,0.375,0.375,0.125,0.25,0.25,0.125
3,0.375,0.875,0.5,0.125,0.125,0.125,0.125,0.25,0.0,0.25,0.25,0.0,0.125,0.125,0.25
4,0.5,0.875,0.625,0.0,0.0,0.0,0.0,0.375,0.125,0.125,0.125,0.125,0.0,0.25,0.125
5,0.375,1.0,0.75,0.125,0.125,0.125,0.125,0.25,0.0,0.0,0.25,0.25,0.0,0.125,0.0
6,0.5,1.0,0.75,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.125
7,0.5,1.0,0.75,0.125,0.25,0.375,0.125,0.25,0.0,0.0,0.0,0.25,0.0,0.125,0.0
8,0.5,1.0,0.75,0.25,0.375,0.375,0.25,0.375,0.125,0.125,0.125,0.125,0.125,0.0,0.0
9,0.5,1.0,0.75,0.125,0.25,0.25,0.125,0.375,0.0,0.25,0.0,0.25,0.25,0.125,0.125
10,0.5,1.0,0.75,0.25,0.375,0.125,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.0,0.0
11,0.375,1.0,0.75,0.375,0.25,0.0,0.375,0.375,0.0,0.0,0.25,0.0,0.0,0.125,0.125
12,0.375,1.0,0.75,0.25,0.375,0.125,0.5,0.5,0.125,0.125,0.375,0.125,0.125,0.125,0.0
13,0.375,1.0,0.625,0.125,0.25,0.0,0.375,0.625,0.0,0.25,0.5,0.25,0.0,0.0,0.125
14,0.375,1.0,0.75,0.25,0.125,0.125,0.5,0.75,0.0,0.125,0.625,0.125,0.125,0.0,0.0
15,0.375,1.0,0.75,0.125,0.125,0.25,0.375,0.75,0.125,0.25,0.5,0.25,0.25,0.125,0.125
16,0.375,0.875,0.75,0.25,0.0,0.25,0.5,0.625,0.0,0.375,0.375,0.375,0.125,0.25,0.0
17,0.375,0.875,0.75,0.375,0.125,0.125,0.625,0.75,0.125,0.25,0.5,0.375,0.0,0.125,0.125
18,0.375,0.75,0.625,0.375,0.0,0.0,0.5,0.625,0.25,0.125,0.625,0.5,0.125,0.125,0.0
19,0.25,0.75,0.625,0.25,0.125,0.0,0.625,0.625,0.375,0.0,0.5,0.375,0.0,0.0,0.125
20,0.375,0.75,0.75,0.375,0.0,0.125,0.5,0.5,0.25,0.125,0.375,0.25,0.125,0.125,0.0
21,0.375,0.75,0.625,0.25,0.125,0.0,0.375,0.375,0.125,0.0,0.25,0.125,0.25,0.25,0.125
22,0.25,0.75,0.75,0.375,0.125,0.125,0.25,0.25,0.25,0.125,0.125,0.25,0.125,0.125,0.25
23,0.375,0.75,0.625,0.375,0.25,0.0,0.125,0.125,0.125,0.0,0.125,0.125,0.25,0.25,0.375
24,0.5,0.75,0.75,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.125,0.25
25,0.5,0.75,0.75,0.125,0.375,0.125,0.125,0.125,0.125,0.125,0.375,0.125,0.25,0.0,0.125
26,0.625,0.625,0.625,0.0,0.25,0.0,0.0,0.0,0.125,0.25,0.25,0.125,0.125,0.125,0.25
27,0.625,0.75,0.75,0.0,0.125,0.125,0.125,0.125,0.0,0.375,0.375,0.0,0.0,0.25,0.375
28,0.5,0.875,0.75,0.125,0.0,0.25,0.25,0.25,0.125,0.5,0.25,0.125,0.125,0.375,0.5
29,0.5,0.75,0.625,0.25,0.125,0.125,0.375,0.25,0.25,0.375,0.125,0.0,0.25,0.5,0.625
30,0.625,0.75,0.75,0.125,0.25,0.25,0.5,0.125,0.125,0.5,0.25,0.125,0.375,0.375,0.75
31,0.625,0.75,0.75,0.25,0.375,0.25,0.375,0.25,0.25,0.375,0.125,0.25,0.25,0.5,0.625
32,0.75,0.75,0.625,0.375,0.25,0.125,0.25,0.125,0.125,0.25,0.25,0.375,0.375,0.375,0.75
33,0.75,0.625,0.625,0.5,0.125,0.25,0.375,0.25,0.0,0.375,0.25,0.25,0.25,0.5,0.625
34,0.75,0.5,0.625,0.625,0.25,0.375,0.25,0.125,0.125,0.25,0.375,0.125,0.25,0.375,0.75
35,0.75,0.5,0.75,0.625,0.375,0.25,0.375,0.0,0.0,0.125,0.5,0.0,0.375,0.25,0.625
36,0.75,0.5,0.75,0.5,0.5,0.125,0.375,0.125,0.125,0.0,0.375,0.125,0.25,0.125,0.75
37,0.75,0.375,0.625,0.375,0.625,0.0,0.5,0.25,0.125,0.125,0.25,0.125,0.125,0.0,0.625
38,0.75,0.25,0.625,0.375,0.75,0.125,0.375,0.125,0.0,0.0,0.375,0.0,0.25,0.125,0.5
39,0.75,0.25,0.625,0.375,0.625,0.0,0.25,0.0,0.125,0.125,0.5,0.125,0.125,0.25,0.375
40,0.75,0.125,0.625,0.25,0.625,0.125,0.125,0.125,0.0,0.25,0.375,0.25,0.25,0.125,0.25
41,0.75,0.0,0.75,0.375,0.5,0.25,0.0,0.25,0.125,0.375,0.25,0.125,0.375,0.25,0.125
42,0.75,0.125,0.625,0.25,0.375,0.375,0.125,0.125,0.125,0.25,0.375,0.0,0.25,0.375,0.0
43,0.75,0.125,0.5,0.375,0.25,0.5,0.0,0.25,0.25,0.125,0.5,0.125,0.125,0.5,0.125
44,0.75,0.0,0.625,0.25,0.375,0.375,0.125,0.125,0.375,0.0,0.5,0.25,0.25,0.375,0.0
45,0.75,0.125,0.5,0.375,0.5,0.375,0.25,0.25,0.375,0.125,0.375,0.375,0.125,0.5,0.125
46,0.75,0.25,0.5,0.5,0.375,0.5,0.375,0.125,0.25,0.25,0.25,0.5,0.25,0.375,0.25
47,0.75,0.125,0.5,0.375,0.25,0.375,0.25,0.0,0.375,0.125,0.125,0.625,0.375,0.25,0.375
48,0.75,0.25,0.375,0.25,0.375,0.25,0.125,0.125,0.25,0.0,0.0,0.625,0.25,0.375,0.25
49,0.75,0.125,0.25,0.375,0.5,0.375,0.25,0.0,0.375,0.125,0.125,0.5,0.125,0.25,0.25
50,0.75,0.25,0.25,0.5,0.5,0.25,0.375,0.125,0.25,0.25,0.0,0.5,0.0,0.375,0.375
51,0.75,0.25,0.125,0.375,0.375,0.375,0.25,0.25,0.125,0.375,0.125,0.375,0.125,0.25,0.375
52,0.75,0.25,0.0,0.25,0.25,0.25,0.125,0.375,0.0,0.5,0.125,0.375,0.25,0.125,0.25
53,0.75,0.125,0.125,0.375,0.375,0.375,0.0,0.25,0.125,0.375,0.0,0.25,0.125,0.0,0.375
54,0.75,0.125,0.125,0.5,0.5,0.25,0.125,0.125,0.0,0.25,0.125,0.25,0.0,0.125,0.25
55,0.75,0.25,0.0,0.5,0.625,0.375,0.25,0.0,0.125,0.375,0.0,0.375,0.125,0.125,0.375
56,0.75,0.375,0.125,0.5,0.5,0.25,0.375,0.125,0.25,0.25,0.125,0.375,0.0,0.0,0.25
57,0.875,0.375,0.125,0.375,0.625,0.125,0.25,0.25,0.375,0.125,0.25,0.25,0.125,0.125,0.125
58,0.875,0.375,0.125,0.375,0.625,0.25,0.375,0.125,0.25,0.25,0.125,0.125,0.0,0.25,0.0
59,0.875,0.25,0.25,0.5,0.625,0.375,0.25,0.25,0.375,0.125,0.25,0.0,0.125,0.125,0.125
60,0.875,0.125,0.125,0.375,0.5,0.5,0.375,0.375,0.375,0.0,0.125,0.125,0.25,0.0,0.0
61,0.875,0.0,0.25,0.375,0.375,0.625,0.5,0.25,0.5,0.125,0.0,0.25,0.125,0.125,0.125
62,0.875,0.0,0.125,0.5,0.5,0.5,0.375,0.125,0.625,0.25,0.125,0.375,0.25,0.0,0.0
63,0.875,0.125,0.25,0.625,0.375,0.5,0.5,0.0,0.5,0.375,0.25,0.25,0.125,0.125,0.125
64,0.875,0.125,0.125,0.75,0.5,0.375,0.375,0.125,0.375,0.25,0.125,0.125,0.0,0.25,0.25
65,0.875,0.0,0.0,0.75,0.375,0.375,0.25,0.0,0.5,0.375,0.25,0.0,0.125,0.125,0.125
66,0.875,0.125,0.0,0.75,0.25,0.25,0.375,0.125,0.625,0.25,0.125,0.125,0.25,0.0,0.25
67,0.875,0.25,0.125,0.75,0.375,0.375,0.25,0.25,0.625,0.125,0.0,0.0,0.125,0.125,0.125
68,0.875,0.375,0.0,0.625,0.5,0.5,0.25,0.125,0.625,0.0,0.125,0.125,0.25,0.0,0.25
69,1.0,0.375,0.125,0.5,0.5,0.375,0.25,0.25,0.5,0.125,0.0,0.25,0.125,0.125,0.125
70,1.0,0.25,0.25,0.5,0.375,0.25,0.125,0.125,0.5,0.25,0.125,0.375,0.25,0.0,0.0
71,1.0,0.125,0.125,0.375,0.5,0.125,0.25,0.0,0.375,0.375,0.25,0.5,0.125,0.125,0.125
72,1.0,0.125,0.0,0.375,0.5,0.0,0.125,0.125,0.25,0.5,0.375,0.375,0.0,0.0,0.0
73,1.0,0.0,0.125,0.25,0.5,0.125,0.25,0.0,0.375,0.625,0.25,0.25,0.125,0.125,0.125
74,1.0,0.125,0.0,0.25,0.375,0.0,0.375,0.125,0.5,0.5,0.125,0.125,0.0,0.0,0.0
75,1.0,0.0,0.125,0.25,0.25,0.125,0.25,0.25,0.375,0.375,0.0,0.25,0.125,0.125,0.125
76,1.0,0.125,0.25,0.25,0.125,0.0,0.125,0.375,0.25,0.25,0.125,0.125,0.0,0.0,0.25
77,1.0,0.25,0.375,0.375,0.0,0.125,0.25,0.25,0.125,0.125,0.25,0.25,0.125,0.125,0.125
78,1.0,0.125,0.25,0.25,0.125,0.0,0.125,0.125,0.0,0.25,0.375,0.125,0.25,0.25,0.0
79,1.0,0.0,0.25,0.25,0.0,0.125,0.0,0.25,0.125,0.25,0.25,0.0,0.125,0.125,0.125
80,1.0,0.125,0.125,0.125,0.125,0.25,0.125,0.25,0.25,0.125,0.125,0.125,0.0,0.25,0.0
81,1.0,0.25,0.125,0.0,0.0,0.125,0.0,0.375,0.375,0.25,0.25,0.0,0.125,0.125,0.125
82,1.0,0.125,0.0,0.0,0.125,0.25,0.125,0.5,0.25,0.375,0.125,0.125,0.25,0.25,0.25
83,1.0,0.125,0.125,0.0,0.0,0.375,0.25,0.375,0.125,0.25,0.25,0.0,0.375,0.125,0.125
84,1.0,0.125,0.0,0.0,0.125,0.25,0.375,0.375,0.25,0.125,0.375,0.125,0.5,0.0,0.0
85,1.0,0.125,0.125,0.125,0.25,0.375,0.25,0.25,0.125,0.25,0.5,0.0,0.375,0.125,0.125
86,1.0,0.0,0.0,0.0,0.125,0.25,0.125,0.375,0.25,0.125,0.375,0.125,0.25,0.0,0.0
87,1.0,0.0,0.125,0.0,0.0,0.375,0.0,0.25,0.375,0.0,0.5,0.25,0.125,0.125,0.125
88,1.0,0.0,0.0,0.125,0.125,0.375,0.125,0.125,0.5,0.125,0.375,0.125,0.25,0.25,0.0
89,1.0,0.125,0.125,0.0,0.0,0.5,0.25,0.25,0.625,0.0,0.25,0.0,0.125,0.125,0.125
90,1.0,0.125,0.125,0.0,0.125,0.5,0.125,0.25,0.5,0.125,0.125,0.125,0.0,0.25,0.0
91,1.0,0.25,0.0,0.125,0.0,0.625,0.0,0.125,0.375,0.0,0.0,0.0,0.125,0.375,0.125
92,1.0,0.375,0.125,0.0,0.125,0.5,0.125,0.25,0.5,0.125,0.125,0.125,0.0,0.375,0.0
93,1.0,0.375,0.0,0.125,0.0,0.5,0.25,0.375,0.375,0.0,0.0,0.0,0.125,0.25,0.125
94,1.0,0.5,0.125,0.25,0.125,0.5,0.375,0.5,0.5,0.125,0.125,0.125,0.0,0.125,0.0
95,1.0,0.625,0.0,0.125,0.0,0.5,0.5,0.625,0.625,0.25,0.0,0.0,0.125,0.0,0.125
96,1.0,0.75,0.125,0.125,0.125,0.375,0.375,0.75,0.5,0.125,0.125,0.125,0.25,0.125,0.25
97,1.0,0.75,0.125,0.25,0.25,0.25,0.5,0.625,0.625,0.25,0.0,0.0,0.125,0.25,0.375
98,1.0,0.625,0.0,0.125,0.375,0.375,0.375,0.5,0.5,0.375,0.125,0.0,0.25,0.125,0.25
99,1.0,0.625,0.0,0.25,0.5,0.5,0.25,0.375,0.375,0.25,0.25,0.125,0.125,0.0,0.125
100,1.0,0.625,0.125,0.125,0.625,0.5,0.125,0.5,0.25,0.375,0.125,0.25,0.0,0.125,0.0
101,1.0,0.625,0.0,0.25,0.5,0.625,0.25,0.375,0.125,0.25,0.0,0.125,0.125,0.0,0.125
102,1.0,0.625,0.125,0.125,0.375,0.5,0.375,0.5,0.25,0.125,0.125,0.25,0.0,0.125,0.25
103,1.0,0.5,0.0,0.25,0.25,0.625,0.375,0.375,0.125,0.25,0.0,0.375,0.0,0.0,0.375
104,1.0,0.375,0.0,0.375,0.125,0.5,0.25,0.5,0.25,0.125,0.125,0.25,0.125,0.125,0.25
105,1.0,0.25,0.0,0.375,0.0,0.5,0.125,0.375,0.125,0.25,0.0,0.375,0.0,0.25,0.375
106,1.0,0.25,0.125,0.25,0.125,0.625,0.0,0.25,0.125,0.25,0.125,0.5,0.125,0.125,0.375
107,1.0,0.125,0.25,0.25,0.0,0.5,0.125,0.125,0.0,0.125,0.0,0.375,0.25,0.0,0.5
108,1.0,0.25,0.375,0.375,0.125,0.375,0.0,0.0,0.125,0.0,0.125,0.25,0.375,0.125,0.625
109,1.0,0.375,0.5,0.375,0.125,0.25,0.125,0.0,0.0,0.125,0.25,0.375,0.25,0.0,0.75
110,1.0,0.375,0.5,0.375,0.0,0.375,0.0,0.125,0.125,0.0,0.125,0.25,0.375,0.125,0.625
111,1.0,0.5,0.5,0.5,0.125,0.375,0.125,0.0,0.125,0.125,0.25,0.375,0.25,0.0,0.5
112,1.0,0.625,0.625,0.375,0.25,0.25,0.0,0.125,0.0,0.0,0.125,0.25,0.375,0.0,0.375
113,1.0,0.625,0.75,0.5,0.125,0.25,0.125,0.25,0.125,0.125,0.0,0.125,0.25,0.125,0.25
114,1.0,0.625,0.75,0.5,0.0,0.125,0.25,0.125,0.25,0.0,0.125,0.25,0.125,0.25,0.375
115,1.0,0.625,0.75,0.375,0.125,0.0,0.375,0.25,0.125,0.125,0.25,0.125,0.25,0.125,0.25
116,1.0,0.625,0.625,0.25,0.25,0.125,0.25,0.375,0.25,0.25,0.375,0.25,0.375,0.25,0.375
117,1.0,0.625,0.75,0.125,0.125,0.25,0.125,0.25,0.125,0.125,0.25,0.25,0.5,0.375,0.25
118,1.0,0.625,0.625,0.25,0.0,0.375,0.0,0.125,0.25,0.0,0.125,0.375,0.375,0.5,0.125
119,1.0,0.625,0.75,0.375,0.125,0.25,0.125,0.25,0.125,0.125,0.25,0.5,0.25,0.375,0.0
120,1.0,0.5,0.625,0.25,0.25,0.375,0.0,0.125,0.0,0.0,0.125,0.625,0.125,0.25,0.125
121,1.0,0.5,0.625,0.375,0.25,0.25,0.125,0.25,0.125,0.125,0.0,0.75,0.0,0.125,0.0
122,1.0,0.5,0.625,0.5,0.375,0.375,0.0,0.25,0.25,0.0,0.125,0.875,0.125,0.25,0.125
123,1.0,0.5,0.5,0.375,0.375,0.25,0.125,0.375,0.375,0.125,0.0,0.875,0.25,0.125,0.0
124,1.0,0.5,0.625,0.375,0.5,0.375,0.0,0.25,0.5,0.0,0.125,0.75,0.125,0.25,0.125
125,1.0,0.625,0.625,0.25,0.375,0.25,0.125,0.125,0.625,0.125,0.0,0.875,0.25,0.125,0.0
126,1.0,0.5,0.75,0.125,0.25,0.125,0.0,0.125,0.5,0.25,0.125,0.75,0.125,0.0,0.125
127,1.0,0.375,0.75,0.25,0.125,0.0,0.125,0.0,0.375,0.125,0.25,0.625,0.0,0.125,0.25
128,1.0,0.5,0.75,0.125,0.25,0.125,0.25,0.125,0.5,0.25,0.125,0.5,0.125,0.0,0.125
129,1.0,0.375,0.75,0.0,0.125,0.25,0.25,0.25,0.625,0.125,0.0,0.375,0.0,0.125,0.25
130,1.0,0.375,0.625,0.125,0.0,0.125,0.125,0.125,0.5,0.25,0.125,0.25,0.125,0.0,0.125
131,1.0,0.375,0.625,0.0,0.125,0.0,0.25,0.0,0.375,0.125,0.0,0.125,0.25,0.125,0.0
132,1.0,0.375,0.5,0.125,0.0,0.125,0.375,0.125,0.25,0.0,0.125,0.25,0.125,0.0,0.125
133,1.0,0.5,0.375,0.25,0.125,0.125,0.5,0.0,0.375,0.125,0.0,0.375,0.25,0.125,0.125
134,1.0,0.625,0.25,0.375,0.25,0.25,0.375,0.125,0.5,0.25,0.125,0.25,0.125,0.0,0.0
135,1.0,0.625,0.375,0.25,0.125,0.125,0.375,0.25,0.625,0.25,0.0,0.125,0.0,0.125,0.125
136,1.0,0.625,0.5,0.375,0.0,0.0,0.25,0.125,0.5,0.125,0.125,0.0,0.125,0.0,0.0
137,1.0,0.75,0.625,0.25,0.125,0.125,0.125,0.25,0.5,0.25,0.125,0.125,0.25,0.125,0.125
138,1.0,0.75,0.5,0.25,0.125,0.0,0.25,0.125,0.375,0.125,0.125,0.0,0.375,0.25,0.25
139,1.0,0.75,0.375,0.375,0.0,0.125,0.125,0.0,0.5,0.25,0.0,0.125,0.25,0.125,0.125
140,1.0,0.75,0.25,0.5,0.125,0.0,0.0,0.0,0.625,0.125,0.125,0.25,0.25,0.25,0.25
141,1.0,0.75,0.25,0.375,0.25,0.125,0.0,0.125,0.625,0.0,0.0,0.375,0.375,0.375,0.125
142,1.0,0.75,0.125,0.5,0.25,0.0,0.125,0.25,0.625,0.125,0.125,0.5,0.5,0.25,0.0
143,1.0,0.75,0.0,0.5,0.25,0.125,0.25,0.375,0.5,0.25,0.25,0.375,0.375,0.125,0.125
144,1.0,0.875,0.125,0.375,0.375,0.25,0.375,0.25,0.375,0.25,0.375,0.5,0.5,0.25,0.0
145,1.0,0.875,0.0,0.375,0.5,0.125,0.25,0.375,0.5,0.25,0.5,0.625,0.375,0.125,0.125
146,1.0,0.875,0.125,0.5,0.625,0.0,0.125,0.5,0.625,0.125,0.375,0.5,0.25,0.25,0.0
147,1.0,0.875,0.0,0.5,0.625,0.125,0.125,0.375,0.625,0.25,0.375,0.375,0.125,0.375,0.125
148,1.0,0.875,0.125,0.375,0.5,0.25,0.25,0.25,0.625,0.375,0.5,0.5,0.0,0.25,0.25
149,1.0,0.875,0.0,0.25,0.625,0.25,0.25,0.125,0.5,0.375,0.375,0.625,0.125,0.375,0.375
150,1.0,0.875,0.125,0.125,0.625,0.125,0.125,0.25,0.375,0.25,0.375,0.75,0.0,0.5,0.25
151,1.0,0.875,0.25,0.0,0.625,0.25,0.0,0.125,0.5,0.125,0.25,0.625,0.125,0.375,0.375
152,1.0,0.875,0.25,0.125,0.5,0.125,0.125,0.0,0.375,0.0,0.125,0.5,0.0,0.5,0.25
153,1.0,0.875,0.25,0.0,0.5,0.0,0.125,0.125,0.25,0.125,0.25,0.375,0.125,0.375,0.125
154,1.0,0.75,0.375,0.125,0.5,0.125,0.0,0.0,0.25,0.0,0.375,0.25,0.25,0.25,0.25
155,1.0,0.75,0.375,0.25,0.5,0.0,0.125,0.125,0.125,0.125,0.5,0.125,0.375,0.375,0.125
156,1.0,0.75,0.375,0.125,0.375,0.125,0.25,0.25,0.25,0.25,0.5,0.0,0.5,0.375,0.0
157,1.0,0.625,0.375,0.0,0.25,0.25,0.375,0.375,0.375,0.125,0.375,0.125,0.375,0.25,0.125
158,1.0,0.625,0.5,0.125,0.375,0.125,0.25,0.25,0.25,0.0,0.25,0.0,0.25,0.375,0.25
159,1.0,0.75,0.375,0.25,0.5,0.25,0.125,0.375,0.125,0.125,0.375,0.125,0.375,0.25,0.375
160,1.0,0.75,0.5,0.375,0.375,0.125,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.375,0.5
161,1.0,0.625,0.625,0.375,0.375,0.0,0.375,0.125,0.125,0.125,0.375,0.125,0.375,0.25,0.375
162,1.0,0.625,0.625,0.5,0.5,0.125,0.25,0.0,0.0,0.0,0.25,0.25,0.5,0.375,0.25
163,1.0,0.625,0.5,0.5,0.625,0.25,0.375,0.125,0.125,0.125,0.125,0.125,0.375,0.5,0.125
164,1.0,0.625,0.625,0.5,0.75,0.125,0.5,0.0,0.25,0.125,0.25,0.0,0.25,0.375,0.25
165,1.0,0.75,0.75,0.625,0.75,0.0,0.375,0.125,0.125,0.0,0.125,0.125,0.125,0.25,0.125
166,1.0,0.75,0.75,0.5,0.625,0.125,0.25,0.0,0.25,0.125,0.0,0.0,0.25,0.375,0.25
167,1.0,0.875,0.625,0.625,0.5,0.0,0.375,0.125,0.125,0.25,0.125,0.125,0.375,0.25,0.25
168,1.0,1.0,0.75,0.5,0.5,0.125,0.25,0.25,0.25,0.375,0.25,0.25,0.25,0.375,0.125
169,1.0,1.0,0.625,0.625,0.625,0.0,0.125,0.375,0.125,0.25,0.375,0.125,0.125,0.25,0.25
170,1.0,1.0,0.5,0.75,0.625,0.125,0.0,0.25,0.0,0.125,0.25,0.0,0.25,0.375,0.375
171,1.0,1.0,0.5,0.875,0.5,0.0,0.125,0.375,0.125,0.25,0.125,0.125,0.125,0.25,0.25
172,1.0,1.0,0.375,0.875,0.5,0.125,0.0,0.375,0.25,0.375,0.25,0.0,0.25,0.125,0.125
173,1.0,1.0,0.25,0.875,0.375,0.0,0.125,0.5,0.125,0.25,0.125,0.125,0.125,0.0,0.0
174,1.0,1.0,0.125,0.75,0.375,0.125,0.0,0.625,0.25,0.375,0.25,0.0,0.0,0.125,0.125
175,1.0,1.0,0.25,0.75,0.5,0.0,0.125,0.625,0.125,0.25,0.375,0.125,0.125,0.25,0.25
176,1.0,1.0,0.125,0.875,0.375,0.125,0.25,0.5,0.0,0.125,0.25,0.25,0.25,0.375,0.375
177,1.0,1.0,0.0,0.875,0.375,0.25,0.375,0.5,0.125,0.25,0.375,0.125,0.125,0.25,0.25
178,1.0,0.875,0.125,0.875,0.25,0.125,0.25,0.375,0.25,0.375,0.25,0.0,0.0,0.375,0.125
179,1.0,0.75,0.125,0.75,0.125,0.0,0.25,0.25,0.125,0.5,0.375,0.125,0.125,0.25,0.25
180,1.0,0.75,0.125,0.75,0.0,0.125,0.125,0.125,0.0,0.375,0.25,0.25,0.0,0.125,0.125
181,1.0,0.875,0.25,0.625,0.0,0.0,0.0,0.0,0.125,0.5,0.125,0.375,0.125,0.25,0.0
182,1.0,0.875,0.25,0.5,0.125,0.125,0.0,0.125,0.25,0.375,0.25,0.25,0.0,0.125,0.125
183,1.0,1.0,0.375,0.625,0.0,0.0,0.125,0.25,0.125,0.5,0.375,0.375,0.125,0.25,0.0
184,1.0,1.0,0.5,0.5,0.125,0.125,0.0,0.125,0.0,0.375,0.25,0.5,0.0,0.375,0.125
185,1.0,1.0,0.625,0.5,0.25,0.0,0.125,0.0,0.125,0.25,0.375,0.5,0.125,0.25,0.25
186,1.0,1.0,0.5,0.625,0.125,0.125,0.0,0.125,0.0,0.125,0.25,0.625,0.0,0.375,0.25
187,1.0,1.0,0.5,0.5,0.25,0.25,0.125,0.0,0.125,0.25,0.375,0.75,0.125,0.25,0.375
188,1.0,1.0,0.5,0.375,0.375,0.375,0.0,0.125,0.0,0.375,0.25,0.625,0.25,0.125,0.25
189,1.0,0.875,0.375,0.375,0.25,0.25,0.125,0.0,0.125,0.5,0.375,0.5,0.375,0.25,0.375
190,1.0,0.875,0.25,0.25,0.375,0.375,0.0,0.125,0.25,0.375,0.25,0.375,0.25,0.125,0.5
191,1.0,1.0,0.375,0.375,0.375,0.25,0.125,0.0,0.125,0.25,0.25,0.25,0.375,0.25,0.625
192,1.0,1.0,0.25,0.25,0.25,0.125,0.25,0.125,0.0,0.375,0.375,0.375,0.25,0.375,0.5
193,1.0,1.0,0.375,0.125,0.375,0.25,0.125,0.25,0.125,0.25,0.25,0.25,0.125,0.25,0.375
194,1.0,1.0,0.5,0.25,0.25,0.125,0.25,0.125,0.0,0.375,0.375,0.375,0.0,0.125,0.25
195,1.0,1.0,0.625,0.375,0.125,0.0,0.125,0.25,0.125,0.375,0.5,0.5,0.125,0.25,0.375
196,1.0,1.0,0.5,0.375,0.0,0.125,0.0,0.375,0.25,0.25,0.625,0.375,0.0,0.125,0.25
197,1.0,1.0,0.5,0.5,0.125,0.25,0.125,0.25,0.125,0.125,0.5,0.25,0.125,0.25,0.375
198,1.0,1.0,0.5,0.625,0.25,0.375,0.0,0.375,0.25,0.25,0.625,0.125,0.25,0.25,0.25
199,1.0,1.0,0.375,0.75,0.25,0.5,0.125,0.25,0.125,0.125,0.625,0.0,0.25,0.375,0.125
200,1.0,1.0,0.25,0.625,0.25,0.625,0.0,0.125,0.0,0.0,0.75,0.125,0.125,0.5,0.0
201,1.0,1.0,0.375,0.75,0.375,0.5,0.0,0.0,0.125,0.125,0.625,0.0,0.0,0.625,0.125
202,1.0,1.0,0.25,0.625,0.375,0.5,0.125,0.125,0.25,0.25,0.5,0.125,0.125,0.5,0.0
203,1.0,1.0,0.25,0.625,0.25,0.375,0.0,0.25,0.125,0.125,0.375,0.0,0.25,0.375,0.125
204,1.0,1.0,0.25,0.625,0.375,0.5,0.125,0.125,0.0,0.25,0.5,0.125,0.375,0.5,0.25
205,1.0,1.0,0.125,0.5,0.5,0.375,0.0,0.0,0.125,0.125,0.375,0.25,0.25,0.375,0.375
206,1.0,1.0,0.125,0.5,0.375,0.5,0.125,0.125,0.0,0.0,0.25,0.25,0.25,0.5,0.5
207,1.0,1.0,0.25,0.625,0.25,0.625,0.25,0.25,0.125,0.125,0.125,0.125,0.375,0.5,0.625
208,1.0,1.0,0.375,0.75,0.125,0.5,0.375,0.125,0.25,0.0,0.0,0.0,0.25,0.375,0.5
209,1.0,1.0,0.375,0.75,0.25,0.375,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.375,0.375
210,1.0,1.0,0.375,0.875,0.375,0.25,0.125,0.375,0.25,0.0,0.125,0.0,0.0,0.5,0.5
211,1.0,1.0,0.5,0.75,0.25,0.375,0.0,0.25,0.375,0.125,0.0,0.125,0.125,0.375,0.625
212,1.0,1.0,0.5,0.625,0.125,0.5,0.125,0.125,0.25,0.0,0.125,0.0,0.25,0.25,0.5
213,1.0,1.0,0.5,0.625,0.0,0.375,0.0,0.0,0.125,0.125,0.0,0.125,0.125,0.375,0.625
214,1.0,1.0,0.5,0.5,0.125,0.5,0.125,0.125,0.0,0.25,0.125,0.0,0.0,0.375,0.5
215,1.0,0.875,0.5,0.375,0.25,0.375,0.0,0.25,0.125,0.125,0.25,0.0,0.125,0.25,0.375
216,1.0,0.875,0.5,0.25,0.125,0.25,0.125,0.375,0.25,0.0,0.125,0.125,0.25,0.125,0.25
217,1.0,0.875,0.625,0.125,0.25,0.375,0.0,0.375,0.125,0.125,0.0,0.0,0.125,0.0,0.375
218,1.0,0.875,0.625,0.25,0.125,0.375,0.125,0.25,0.0,0.0,0.125,0.125,0.25,0.125,0.25
219,1.0,0.875,0.5,0.375,0.25,0.25,0.25,0.375,0.125,0.125,0.25,0.0,0.375,0.0,0.125
220,1.0,0.875,0.5,0.375,0.375,0.125,0.125,0.25,0.25,0.0,0.375,0.125,0.375,0.125,0.0
221,1.0,0.875,0.5,0.5,0.25,0.0,0.0,0.375,0.125,0.125,0.5,0.0,0.25,0.0,0.125
222,1.0,0.875,0.625,0.375,0.375,0.125,0.125,0.25,0.0,0.0,0.375,0.125,0.375,0.125,0.25
