,temp=0.01,temp=2.8664285714285715,temp=5.722857142857143,temp=8.579285714285716,temp=11.435714285714287,temp=14.292142857142858,temp=17.148571428571433,temp=20.005000000000003,temp=22.861428571428576,temp=25.71785714285715,temp=28.57428571428572,temp=31.43071428571429,temp=34.28714285714286,temp=37.143571428571434,temp=40.0
72,1.0,1.0,0.75,0.875,0.75,0.875,0.875,0.875,1.0,0.875,1.0,0.875,0.875,0.75,0.875
73,1.0,1.0,0.75,0.875,0.875,0.875,0.875,0.875,0.75,0.875,1.0,0.875,0.875,0.75,0.75
74,1.0,0.75,0.875,0.875,0.875,1.0,0.875,0.875,0.875,0.75,0.875,0.875,0.875,0.875,0.875
75,1.0,0.75,0.875,0.75,0.75,0.875,0.875,0.875,1.0,0.75,0.75,0.875,0.75,0.75,0.875
76,1.0,0.875,0.75,0.75,0.875,1.0,0.875,0.75,0.875,0.875,0.875,0.75,0.75,0.875,0.875
77,1.0,0.75,0.75,0.75,0.875,1.0,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
78,1.0,0.75,0.75,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.75,0.875,0.875,0.875,1.0
79,1.0,0.75,0.75,0.875,0.875,1.0,0.875,0.75,0.875,1.0,0.875,0.875,0.875,0.875,1.0
80,1.0,0.75,0.875,0.75,0.75,0.875,0.875,0.875,0.875,1.0,0.75,0.875,0.875,0.875,0.875
81,1.0,0.875,1.0,0.75,0.875,0.875,1.0,0.75,0.875,0.875,0.875,0.875,0.875,0.75,0.875
82,1.0,0.75,1.0,0.75,0.75,0.75,0.875,0.875,0.875,0.875,0.75,0.875,1.0,0.875,0.875
83,1.0,0.75,0.875,0.75,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,1.0,0.875,0.875
84,1.0,0.75,0.75,1.0,0.75,0.875,0.75,0.875,0.875,0.875,0.875,0.875,1.0,0.875,0.875
85,1.0,0.75,0.75,0.875,0.75,0.75,0.75,0.875,0.875,1.0,0.875,0.875,1.0,1.0,0.875
86,1.0,1.0,0.75,0.875,0.875,0.75,0.875,0.875,0.75,1.0,0.875,1.0,0.875,1.0,0.875
87,1.0,0.875,0.75,0.75,0.75,0.75,0.875,0.875,0.875,0.875,0.875,1.0,0.875,0.875,0.75
88,1.0,0.75,0.875,0.75,1.0,0.75,0.875,0.75,0.875,0.75,0.875,0.75,0.875,0.875,0.75
89,1.0,0.75,0.75,0.875,1.0,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.75,0.75,1.0
90,1.0,0.75,0.875,0.75,0.875,1.0,0.75,0.75,0.875,0.875,0.75,0.875,0.875,0.875,1.0
91,1.0,0.75,1.0,0.75,0.875,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
92,1.0,0.75,1.0,0.75,0.875,0.75,0.875,0.875,0.875,0.75,0.875,0.875,0.875,0.875,0.875
93,1.0,0.75,0.75,0.875,0.875,0.75,1.0,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875
94,1.0,0.75,0.75,0.75,0.875,0.75,1.0,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.875
95,1.0,0.875,1.0,0.75,0.875,0.75,0.875,0.875,0.75,0.875,0.75,0.875,1.0,0.875,0.875
96,1.0,0.875,0.875,0.875,1.0,0.75,0.875,0.875,0.875,0.875,0.875,0.75,1.0,0.75,0.875
97,1.0,0.75,0.75,0.875,1.0,0.875,0.875,0.75,0.875,0.875,0.875,1.0,0.875,0.875,0.875
98,1.0,0.75,0.875,0.75,0.875,0.75,0.875,0.75,0.875,0.875,0.875,1.0,0.75,0.875,0.875
99,1.0,0.75,0.75,0.875,0.75,0.875,0.75,0.875,0.875,0.875,0.75,1.0,0.875,0.875,0.875
100,1.0,0.75,0.875,1.0,0.875,0.75,0.75,0.75,0.75,0.875,0.875,1.0,0.875,0.875,0.75
101,1.0,0.75,0.875,0.875,0.75,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
102,1.0,0.75,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.75
103,1.0,0.75,0.875,0.875,0.875,0.875,1.0,0.875,0.875,0.875,0.875,0.75,0.875,0.875,0.875
104,1.0,0.75,0.75,0.75,1.0,0.75,1.0,0.75,0.875,0.875,0.875,0.875,1.0,0.75,0.875
105,1.0,1.0,0.75,0.75,1.0,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
106,1.0,0.875,0.75,0.75,0.875,0.875,0.75,0.875,0.875,0.875,0.75,0.875,0.875,0.875,0.875
107,1.0,0.75,0.75,0.75,0.75,0.75,0.875,0.875,0.875,1.0,0.875,0.75,0.875,0.875,0.875
108,1.0,0.75,0.875,0.75,0.75,1.0,0.875,0.875,0.875,1.0,0.875,0.875,0.875,0.875,0.875
